,Close,High,Low,Open,Timestamp,Volume,_id,market,symbol,timewindow
21,0.0041299,0.0041397,0.0041246,0.0041361,1553806800000,113006.73,5d80e4f0f05f7a212430b068,binance,BNB/BTC,1h
22,0.0041224,0.0041366,0.0041173,0.00413,1553810400000,118184.01,5d80e4f0f05f7a212430b069,binance,BNB/BTC,1h
23,0.0041331,0.0041399,0.0041131,0.0041229,1553814000000,69795.13,5d80e4f0f05f7a212430b06a,binance,BNB/BTC,1h
24,0.0041282,0.0041377,0.0041158,0.0041368,1553817600000,72576.17,5d80e4f0f05f7a212430b06b,binance,BNB/BTC,1h
25,0.004118,0.004134,0.0041158,0.0041275,1553821200000,102252.75,5d80e4f0f05f7a212430b06c,binance,BNB/BTC,1h
26,0.0041424,0.0041434,0.004112,0.0041181,1553824800000,113451.23,5d80e4f0f05f7a212430b06d,binance,BNB/BTC,1h
27,0.0041468,0.004154,0.0041336,0.0041424,1553828400000,97867.53,5d80e4f0f05f7a212430b06e,binance,BNB/BTC,1h
28,0.0041357,0.0041496,0.0041269,0.0041468,1553832000000,84871.83,5d80e4f0f05f7a212430b06f,binance,BNB/BTC,1h
29,0.0041427,0.004144,0.0041248,0.0041371,1553835600000,83253.28,5d80e4f0f05f7a212430b070,binance,BNB/BTC,1h
30,0.0041445,0.004147,0.0041356,0.0041431,1553839200000,88296.6,5d80e4f0f05f7a212430b071,binance,BNB/BTC,1h
31,0.0041231,0.0041459,0.0041104,0.0041444,1553842800000,137957.28,5d80e4f0f05f7a212430b072,binance,BNB/BTC,1h
32,0.004122,0.00413,0.004116,0.0041247,1553846400000,119431.03,5d80e4f0f05f7a212430b073,binance,BNB/BTC,1h
33,0.0041063,0.004122,0.004096,0.0041219,1553850000000,126017.15,5d80e4f0f05f7a212430b074,binance,BNB/BTC,1h
34,0.0040922,0.0041083,0.0040732,0.004104,1553853600000,109474.53,5d80e4f0f05f7a212430b075,binance,BNB/BTC,1h
35,0.0040575,0.0040961,0.0040511,0.0040923,1553857200000,85770.49,5d80e4f0f05f7a212430b076,binance,BNB/BTC,1h
36,0.0040246,0.0040843,0.0040125,0.0040575,1553860800000,103148.16,5d80e4f0f05f7a212430b077,binance,BNB/BTC,1h
37,0.0040271,0.0040379,0.0040126,0.0040225,1553864400000,49907.52,5d80e4f0f05f7a212430b078,binance,BNB/BTC,1h
38,0.0040239,0.0040375,0.0040205,0.0040271,1553868000000,42137.06,5d80e4f0f05f7a212430b079,binance,BNB/BTC,1h
39,0.0040287,0.0040302,0.00402,0.0040211,1553871600000,34861.22,5d80e4f0f05f7a212430b07a,binance,BNB/BTC,1h
40,0.0040241,0.0040379,0.00402,0.0040287,1553875200000,39453.49,5d80e4f0f05f7a212430b07b,binance,BNB/BTC,1h
41,0.0040115,0.0040264,0.004,0.0040243,1553878800000,80666.61,5d80e4f0f05f7a212430b07c,binance,BNB/BTC,1h
42,0.0040169,0.004032,0.0040081,0.0040115,1553882400000,74956.11,5d80e4f0f05f7a212430b07d,binance,BNB/BTC,1h
43,0.0040209,0.0040239,0.0040115,0.0040169,1553886000000,78640.99,5d80e4f0f05f7a212430b07e,binance,BNB/BTC,1h
44,0.0040428,0.0040448,0.0040173,0.0040205,1553889600000,113607.64,5d80e4f0f05f7a212430b07f,binance,BNB/BTC,1h
45,0.0040271,0.0040435,0.0040235,0.0040428,1553893200000,101814.99,5d80e4f0f05f7a212430b080,binance,BNB/BTC,1h
46,0.0040299,0.0040317,0.004023,0.0040271,1553896800000,131038.0,5d80e4f0f05f7a212430b081,binance,BNB/BTC,1h
47,0.0040185,0.00403,0.0040098,0.00403,1553900400000,58782.33,5d80e4f0f05f7a212430b082,binance,BNB/BTC,1h
48,0.0039382,0.0040213,0.0039307,0.0040185,1553904000000,120863.19,5d80e4f0f05f7a212430b083,binance,BNB/BTC,1h
49,0.0039696,0.003985,0.0039323,0.0039358,1553907600000,66250.39,5d80e4f0f05f7a212430b084,binance,BNB/BTC,1h
50,0.0039642,0.0039723,0.0039422,0.0039696,1553911200000,52895.66,5d80e4f0f05f7a212430b085,binance,BNB/BTC,1h
51,0.0039337,0.0039704,0.0039267,0.003963,1553914800000,50871.49,5d80e4f0f05f7a212430b086,binance,BNB/BTC,1h
52,0.0040065,0.004008,0.0039261,0.0039337,1553918400000,88239.76,5d80e4f0f05f7a212430b087,binance,BNB/BTC,1h
53,0.0040007,0.00402,0.0039751,0.0040067,1553922000000,55646.4,5d80e4f0f05f7a212430b088,binance,BNB/BTC,1h
54,0.0040034,0.0040079,0.0039889,0.004,1553925600000,36238.08,5d80e4f0f05f7a212430b089,binance,BNB/BTC,1h
55,0.0039925,0.0040044,0.00399,0.0040035,1553929200000,41412.99,5d80e4f0f05f7a212430b08a,binance,BNB/BTC,1h
56,0.004011,0.00402,0.0039651,0.0039925,1553932800000,94341.09,5d80e4f0f05f7a212430b08b,binance,BNB/BTC,1h
57,0.0040166,0.0040298,0.0039848,0.004011,1553936400000,84908.12,5d80e4f0f05f7a212430b08c,binance,BNB/BTC,1h
58,0.0040685,0.00408,0.0040133,0.0040135,1553940000000,139527.28,5d80e4f0f05f7a212430b08d,binance,BNB/BTC,1h
59,0.004026,0.004075,0.0040231,0.0040685,1553943600000,102672.86,5d80e4f0f05f7a212430b08e,binance,BNB/BTC,1h
60,0.0040301,0.0040454,0.0040227,0.004026,1553947200000,108884.13,5d80e4f0f05f7a212430b08f,binance,BNB/BTC,1h
61,0.0040426,0.004045,0.00402,0.004031,1553950800000,99649.94,5d80e4f0f05f7a212430b090,binance,BNB/BTC,1h
62,0.00404,0.0040511,0.0040315,0.0040442,1553954400000,56079.26,5d80e4f0f05f7a212430b091,binance,BNB/BTC,1h
63,0.0040532,0.0040597,0.0040222,0.0040399,1553958000000,38099.7,5d80e4f0f05f7a212430b092,binance,BNB/BTC,1h
64,0.004028,0.0040556,0.0040224,0.0040532,1553961600000,37990.38,5d80e4f0f05f7a212430b093,binance,BNB/BTC,1h
65,0.004035,0.004039,0.0040224,0.0040279,1553965200000,41808.22,5d80e4f0f05f7a212430b094,binance,BNB/BTC,1h
66,0.0040417,0.0040423,0.00403,0.0040351,1553968800000,89091.89,5d80e4f0f05f7a212430b095,binance,BNB/BTC,1h
67,0.0040597,0.004063,0.00404,0.0040414,1553972400000,117340.35,5d80e4f0f05f7a212430b096,binance,BNB/BTC,1h
68,0.0040657,0.0040793,0.0040555,0.00406,1553976000000,123557.33,5d80e4f0f05f7a212430b097,binance,BNB/BTC,1h
69,0.0040926,0.0040955,0.0040653,0.0040658,1553979600000,139608.31,5d80e4f0f05f7a212430b098,binance,BNB/BTC,1h
70,0.0040968,0.0041071,0.0040896,0.0040946,1553983200000,224890.33,5d80e4f0f05f7a212430b099,binance,BNB/BTC,1h
71,0.0041333,0.0041389,0.0040922,0.0040969,1553986800000,160190.95,5d80e4f0f05f7a212430b09a,binance,BNB/BTC,1h
72,0.0041029,0.0041349,0.0040881,0.0041322,1553990400000,90627.29,5d80e4f0f05f7a212430b09b,binance,BNB/BTC,1h
73,0.0041162,0.00412,0.0040862,0.0041029,1553994000000,85247.19,5d80e4f0f05f7a212430b09c,binance,BNB/BTC,1h
74,0.0041324,0.004133,0.0041075,0.0041162,1553997600000,83857.13,5d80e4f0f05f7a212430b09d,binance,BNB/BTC,1h
75,0.0041898,0.0042,0.0041329,0.004133,1554001200000,138460.43,5d80e4f0f05f7a212430b09e,binance,BNB/BTC,1h
76,0.0042695,0.0043245,0.0041754,0.0041898,1554004800000,263270.78,5d80e4f0f05f7a212430b09f,binance,BNB/BTC,1h
77,0.0042939,0.0043199,0.0042501,0.0042695,1554008400000,116514.85,5d80e4f0f05f7a212430b0a0,binance,BNB/BTC,1h
78,0.0042682,0.0042973,0.0042535,0.0042922,1554012000000,74481.2,5d80e4f0f05f7a212430b0a1,binance,BNB/BTC,1h
79,0.0042317,0.0042721,0.0042255,0.0042721,1554015600000,51315.35,5d80e4f0f05f7a212430b0a2,binance,BNB/BTC,1h
80,0.0042324,0.0042755,0.0042119,0.0042317,1554019200000,68299.71,5d80e4f0f05f7a212430b0a3,binance,BNB/BTC,1h
81,0.0042355,0.0042399,0.004217,0.004232,1554022800000,39778.47,5d80e4f0f05f7a212430b0a4,binance,BNB/BTC,1h
82,0.0042785,0.0042922,0.0042341,0.0042356,1554026400000,62611.51,5d80e4f0f05f7a212430b0a5,binance,BNB/BTC,1h
83,0.0042268,0.0042793,0.0042244,0.0042786,1554030000000,58601.03,5d80e4f0f05f7a212430b0a6,binance,BNB/BTC,1h
84,0.0042107,0.0042481,0.0042095,0.0042251,1554033600000,65680.35,5d80e4f0f05f7a212430b0a7,binance,BNB/BTC,1h
85,0.0042205,0.004243,0.0042,0.0042105,1554037200000,75551.28,5d80e4f0f05f7a212430b0a8,binance,BNB/BTC,1h
86,0.0042167,0.004236,0.0042072,0.004222,1554040800000,96878.0,5d80e4f0f05f7a212430b0a9,binance,BNB/BTC,1h
87,0.0041864,0.004223,0.0041796,0.0042173,1554044400000,74268.92,5d80e4f0f05f7a212430b0aa,binance,BNB/BTC,1h
88,0.0042207,0.0042329,0.0041852,0.0041898,1554048000000,79452.14,5d80e4f0f05f7a212430b0ab,binance,BNB/BTC,1h
89,0.0042409,0.00425,0.00422,0.0042208,1554051600000,81140.06,5d80e4f0f05f7a212430b0ac,binance,BNB/BTC,1h
90,0.0042327,0.004242,0.00422,0.0042408,1554055200000,110310.36,5d80e4f0f05f7a212430b0ad,binance,BNB/BTC,1h
91,0.0042483,0.0042548,0.0042319,0.0042327,1554058800000,146317.65,5d80e4f0f05f7a212430b0ae,binance,BNB/BTC,1h
92,0.0042359,0.0042589,0.0042344,0.0042487,1554062400000,149470.87,5d80e4f0f05f7a212430b0af,binance,BNB/BTC,1h
93,0.0042718,0.0042746,0.0042313,0.0042358,1554066000000,178177.53,5d80e4f0f05f7a212430b0b0,binance,BNB/BTC,1h
94,0.0042651,0.0042769,0.004254,0.0042699,1554069600000,136576.55,5d80e4f0f05f7a212430b0b1,binance,BNB/BTC,1h
95,0.0042699,0.0042813,0.004221,0.0042659,1554073200000,122392.7,5d80e4f0f05f7a212430b0b2,binance,BNB/BTC,1h
96,0.0042388,0.0042741,0.0042201,0.0042673,1554076800000,89651.81,5d80e4f0f05f7a212430b0b3,binance,BNB/BTC,1h
97,0.0042275,0.0042431,0.0042112,0.0042388,1554080400000,94077.25,5d80e4f0f05f7a212430b0b4,binance,BNB/BTC,1h
98,0.0042179,0.0042478,0.0042176,0.0042226,1554084000000,100183.01,5d80e4f0f05f7a212430b0b5,binance,BNB/BTC,1h
99,0.0042337,0.0042403,0.0042139,0.0042185,1554087600000,89068.56,5d80e4f0f05f7a212430b0b6,binance,BNB/BTC,1h
100,0.0042474,0.00426,0.0042212,0.0042339,1554091200000,90515.43,5d80e4f0f05f7a212430b0b7,binance,BNB/BTC,1h
101,0.0042304,0.0042651,0.0042298,0.0042462,1554094800000,78100.56,5d80e4f0f05f7a212430b0b8,binance,BNB/BTC,1h
102,0.004216,0.0042386,0.004213,0.0042314,1554098400000,100671.32,5d80e4f0f05f7a212430b0b9,binance,BNB/BTC,1h
103,0.0042171,0.00423,0.0042103,0.0042135,1554102000000,88283.81,5d80e4f0f05f7a212430b0ba,binance,BNB/BTC,1h
104,0.0042154,0.0042258,0.004203,0.0042165,1554105600000,74281.58,5d80e4f0f05f7a212430b0bb,binance,BNB/BTC,1h
105,0.0042171,0.004222,0.0042063,0.0042152,1554109200000,54284.17,5d80e4f0f05f7a212430b0bc,binance,BNB/BTC,1h
106,0.0042511,0.0042517,0.0042134,0.0042172,1554112800000,72154.99,5d80e4f0f05f7a212430b0bd,binance,BNB/BTC,1h
107,0.0043817,0.0044225,0.00424,0.0042517,1554116400000,542354.43,5d80e4f0f05f7a212430b0be,binance,BNB/BTC,1h
108,0.0042986,0.0043955,0.004284,0.0043815,1554120000000,136037.76,5d80e4f0f05f7a212430b0bf,binance,BNB/BTC,1h
109,0.0043299,0.0043464,0.00428,0.0042986,1554123600000,94514.31,5d80e4f0f05f7a212430b0c0,binance,BNB/BTC,1h
110,0.0043279,0.0043469,0.0043212,0.0043278,1554127200000,51716.54,5d80e4f0f05f7a212430b0c1,binance,BNB/BTC,1h
111,0.0043436,0.004349,0.0043232,0.0043259,1554130800000,45124.59,5d80e4f0f05f7a212430b0c2,binance,BNB/BTC,1h
112,0.0043265,0.0043477,0.0043265,0.0043436,1554134400000,38450.24,5d80e4f0f05f7a212430b0c3,binance,BNB/BTC,1h
113,0.0043355,0.0043434,0.0043251,0.0043265,1554138000000,73691.61,5d80e4f0f05f7a212430b0c4,binance,BNB/BTC,1h
114,0.0043168,0.0043379,0.0043101,0.0043355,1554141600000,80566.22,5d80e4f0f05f7a212430b0c5,binance,BNB/BTC,1h
115,0.0043329,0.0043371,0.0043111,0.0043168,1554145200000,83333.7,5d80e4f0f05f7a212430b0c6,binance,BNB/BTC,1h
116,0.0043191,0.0043348,0.0043118,0.0043329,1554148800000,76506.87,5d80e4f0f05f7a212430b0c7,binance,BNB/BTC,1h
117,0.0042867,0.0043321,0.0042812,0.0043186,1554152400000,60998.79,5d80e4f0f05f7a212430b0c8,binance,BNB/BTC,1h
118,0.0042958,0.0043285,0.0042823,0.0042867,1554156000000,42740.14,5d80e4f0f05f7a212430b0c9,binance,BNB/BTC,1h
119,0.0043188,0.004323,0.004282,0.0042956,1554159600000,72367.27,5d80e4f0f05f7a212430b0ca,binance,BNB/BTC,1h
120,0.0043235,0.004328,0.004305,0.0043184,1554163200000,75747.58,5d80e4f0f05f7a212430b0cb,binance,BNB/BTC,1h
121,0.004303,0.0043272,0.0042985,0.0043235,1554166800000,68278.15,5d80e4f0f05f7a212430b0cc,binance,BNB/BTC,1h
122,0.0042506,0.004303,0.0042423,0.004302,1554170400000,118161.46,5d80e4f0f05f7a212430b0cd,binance,BNB/BTC,1h
123,0.0042388,0.0042632,0.004204,0.0042506,1554174000000,90062.54,5d80e4f0f05f7a212430b0ce,binance,BNB/BTC,1h
124,0.0040222,0.00425,0.004,0.0042382,1554177600000,277942.06,5d80e4f0f05f7a212430b0cf,binance,BNB/BTC,1h
125,0.0039571,0.0040465,0.0037165,0.0040221,1554181200000,572983.72,5d80e4f0f05f7a212430b0d0,binance,BNB/BTC,1h
126,0.0039638,0.004095,0.0039235,0.0039567,1554184800000,307454.29,5d80e4f0f05f7a212430b0d1,binance,BNB/BTC,1h
127,0.0040327,0.0040697,0.0039344,0.0039609,1554188400000,139059.5,5d80e4f0f05f7a212430b0d2,binance,BNB/BTC,1h
128,0.004018,0.0040398,0.0039954,0.0040328,1554192000000,85328.3,5d80e4f0f05f7a212430b0d3,binance,BNB/BTC,1h
129,0.00399,0.0040229,0.0039411,0.004018,1554195600000,91891.85,5d80e4f0f05f7a212430b0d4,binance,BNB/BTC,1h
130,0.0040476,0.0040793,0.0039745,0.00399,1554199200000,85632.44,5d80e4f0f05f7a212430b0d5,binance,BNB/BTC,1h
131,0.0039864,0.004054,0.00398,0.0040464,1554202800000,68719.77,5d80e4f0f05f7a212430b0d6,binance,BNB/BTC,1h
132,0.0039891,0.004025,0.0039277,0.0039864,1554206400000,78966.37,5d80e4f0f05f7a212430b0d7,binance,BNB/BTC,1h
133,0.0040065,0.0040119,0.0039776,0.0039891,1554210000000,62171.65,5d80e4f0f05f7a212430b0d8,binance,BNB/BTC,1h
134,0.0040025,0.004048,0.0039867,0.0040065,1554213600000,104077.66,5d80e4f0f05f7a212430b0d9,binance,BNB/BTC,1h
135,0.003975,0.0040152,0.0039718,0.0040044,1554217200000,48288.03,5d80e4f0f05f7a212430b0da,binance,BNB/BTC,1h
136,0.004046,0.0040482,0.003975,0.0039751,1554220800000,62468.06,5d80e4f0f05f7a212430b0db,binance,BNB/BTC,1h
137,0.0040683,0.0040874,0.004045,0.0040462,1554224400000,65598.73,5d80e4f0f05f7a212430b0dc,binance,BNB/BTC,1h
138,0.0041273,0.0041419,0.0040601,0.0040683,1554228000000,65207.93,5d80e4f0f05f7a212430b0dd,binance,BNB/BTC,1h
139,0.0042,0.0042,0.00411,0.0041271,1554231600000,76799.32,5d80e4f0f05f7a212430b0de,binance,BNB/BTC,1h
140,0.0041652,0.0042,0.0041027,0.0042,1554235200000,98220.75,5d80e4f0f05f7a212430b0df,binance,BNB/BTC,1h
141,0.0041167,0.004169,0.0041149,0.0041654,1554238800000,37528.95,5d80e4f0f05f7a212430b0e0,binance,BNB/BTC,1h
142,0.0040876,0.0041496,0.0040876,0.0041188,1554242400000,43426.6,5d80e4f0f05f7a212430b0e1,binance,BNB/BTC,1h
143,0.0040606,0.00412,0.0040176,0.0040877,1554246000000,120448.24,5d80e4f0f05f7a212430b0e2,binance,BNB/BTC,1h
144,0.0040202,0.0040967,0.00398,0.0040618,1554249600000,160528.95,5d80e4f0f05f7a212430b0e3,binance,BNB/BTC,1h
145,0.0039172,0.0040285,0.0038922,0.0040201,1554253200000,190653.81,5d80e4f0f05f7a212430b0e4,binance,BNB/BTC,1h
146,0.0039038,0.0039261,0.00386,0.0039172,1554256800000,120415.89,5d80e4f0f05f7a212430b0e5,binance,BNB/BTC,1h
147,0.0038672,0.0039113,0.0038,0.0039038,1554260400000,157531.14,5d80e4f0f05f7a212430b0e6,binance,BNB/BTC,1h
148,0.0039245,0.00395,0.0038577,0.0038677,1554264000000,141698.92,5d80e4f0f05f7a212430b0e7,binance,BNB/BTC,1h
149,0.0039186,0.0039299,0.0038903,0.0039231,1554267600000,49204.5,5d80e4f0f05f7a212430b0e8,binance,BNB/BTC,1h
150,0.0038749,0.0039256,0.00386,0.0039207,1554271200000,76079.49,5d80e4f0f05f7a212430b0e9,binance,BNB/BTC,1h
151,0.0038931,0.00391,0.003866,0.0038722,1554274800000,33205.04,5d80e4f0f05f7a212430b0ea,binance,BNB/BTC,1h
152,0.0039328,0.003936,0.0038808,0.0038944,1554278400000,38677.95,5d80e4f0f05f7a212430b0eb,binance,BNB/BTC,1h
153,0.0038999,0.0039351,0.0038999,0.0039334,1554282000000,32219.91,5d80e4f0f05f7a212430b0ec,binance,BNB/BTC,1h
154,0.003912,0.0039167,0.003875,0.0038999,1554285600000,48771.08,5d80e4f0f05f7a212430b0ed,binance,BNB/BTC,1h
155,0.0039178,0.0039325,0.0039018,0.003912,1554289200000,43130.15,5d80e4f0f05f7a212430b0ee,binance,BNB/BTC,1h
156,0.0038669,0.0039195,0.0038282,0.0039194,1554292800000,114908.56,5d80e4f0f05f7a212430b0ef,binance,BNB/BTC,1h
157,0.0038644,0.0038772,0.0038448,0.003867,1554296400000,60429.31,5d80e4f0f05f7a212430b0f0,binance,BNB/BTC,1h
158,0.0039572,0.0039688,0.003851,0.0038643,1554300000000,103366.1,5d80e4f0f05f7a212430b0f1,binance,BNB/BTC,1h
159,0.0039431,0.0039676,0.0039232,0.0039572,1554303600000,74007.42,5d80e4f0f05f7a212430b0f2,binance,BNB/BTC,1h
160,0.0038626,0.00395,0.003855,0.0039449,1554307200000,131378.84,5d80e4f0f05f7a212430b0f3,binance,BNB/BTC,1h
161,0.0038366,0.0038691,0.0038109,0.0038629,1554310800000,111282.22,5d80e4f0f05f7a212430b0f4,binance,BNB/BTC,1h
162,0.0037818,0.0038387,0.0037521,0.0038366,1554314400000,137858.33,5d80e4f0f05f7a212430b0f5,binance,BNB/BTC,1h
163,0.003721,0.0037835,0.003681,0.0037835,1554318000000,143033.8,5d80e4f0f05f7a212430b0f6,binance,BNB/BTC,1h
164,0.003655,0.0037365,0.0036265,0.0037309,1554321600000,174625.74,5d80e4f0f05f7a212430b0f7,binance,BNB/BTC,1h
165,0.0036686,0.0036913,0.0036125,0.0036567,1554325200000,137990.32,5d80e4f0f05f7a212430b0f8,binance,BNB/BTC,1h
166,0.0037026,0.0037758,0.00364,0.00368,1554328800000,220307.27,5d80e4f0f05f7a212430b0f9,binance,BNB/BTC,1h
167,0.0037621,0.0038049,0.0036878,0.0037,1554332400000,185951.19,5d80e4f0f05f7a212430b0fa,binance,BNB/BTC,1h
168,0.0038013,0.0038467,0.0037319,0.0037535,1554336000000,116485.85,5d80e4f0f05f7a212430b0fb,binance,BNB/BTC,1h
169,0.0037507,0.0038249,0.0037257,0.0038014,1554339600000,61680.45,5d80e4f0f05f7a212430b0fc,binance,BNB/BTC,1h
170,0.0038363,0.0038751,0.0037225,0.0037469,1554343200000,131757.01,5d80e4f0f05f7a212430b0fd,binance,BNB/BTC,1h
171,0.0038784,0.00388,0.0038197,0.0038378,1554346800000,62585.72,5d80e4f0f05f7a212430b0fe,binance,BNB/BTC,1h
172,0.0038306,0.0038874,0.0038,0.0038799,1554350400000,67218.35,5d80e4f0f05f7a212430b0ff,binance,BNB/BTC,1h
173,0.0038152,0.0038422,0.0037959,0.00383,1554354000000,34188.35,5d80e4f0f05f7a212430b100,binance,BNB/BTC,1h
174,0.0038107,0.0038206,0.0037951,0.0038152,1554357600000,41694.71,5d80e4f0f05f7a212430b101,binance,BNB/BTC,1h
175,0.0038558,0.0038722,0.0038043,0.0038107,1554361200000,73585.42,5d80e4f0f05f7a212430b102,binance,BNB/BTC,1h
176,0.0038746,0.0038938,0.0038388,0.0038544,1554364800000,77037.63,5d80e4f0f05f7a212430b103,binance,BNB/BTC,1h
177,0.0038683,0.0038922,0.0038493,0.0038764,1554368400000,66696.01,5d80e4f0f05f7a212430b104,binance,BNB/BTC,1h
178,0.0038499,0.00388,0.0038415,0.0038683,1554372000000,62619.54,5d80e4f0f05f7a212430b105,binance,BNB/BTC,1h
179,0.0038572,0.0038689,0.0038232,0.0038499,1554375600000,49112.74,5d80e4f0f05f7a212430b106,binance,BNB/BTC,1h
180,0.003824,0.00386,0.0037892,0.0038555,1554379200000,75340.34,5d80e4f0f05f7a212430b107,binance,BNB/BTC,1h
181,0.0037964,0.0038293,0.003756,0.003824,1554382800000,137151.39,5d80e4f0f05f7a212430b108,binance,BNB/BTC,1h
182,0.0037713,0.0038,0.0037273,0.003797,1554386400000,127603.55,5d80e4f0f05f7a212430b109,binance,BNB/BTC,1h
183,0.003803,0.003812,0.0037633,0.0037706,1554390000000,43227.01,5d80e4f0f05f7a212430b10a,binance,BNB/BTC,1h
184,0.0038036,0.0038308,0.0038,0.003804,1554393600000,108856.79,5d80e4f0f05f7a212430b10b,binance,BNB/BTC,1h
185,0.0037877,0.0038105,0.0037785,0.003805,1554397200000,109832.86,5d80e4f0f05f7a212430b10c,binance,BNB/BTC,1h
186,0.0038679,0.0038749,0.0037777,0.0037878,1554400800000,127095.61,5d80e4f0f05f7a212430b10d,binance,BNB/BTC,1h
187,0.003929,0.0039299,0.0038264,0.0038671,1554404400000,139973.04,5d80e4f0f05f7a212430b10e,binance,BNB/BTC,1h
188,0.0039536,0.003995,0.0039193,0.003929,1554408000000,178658.01,5d80e4f0f05f7a212430b10f,binance,BNB/BTC,1h
189,0.0038834,0.003956,0.0038619,0.0039536,1554411600000,84070.27,5d80e4f0f05f7a212430b110,binance,BNB/BTC,1h
190,0.003942,0.0039597,0.003865,0.0038837,1554415200000,94221.01,5d80e4f0f05f7a212430b111,binance,BNB/BTC,1h
191,0.00387,0.0039512,0.0038697,0.003942,1554418800000,76990.99,5d80e4f0f05f7a212430b112,binance,BNB/BTC,1h
192,0.0038685,0.0038945,0.0038385,0.0038697,1554422400000,87595.6,5d80e4f0f05f7a212430b113,binance,BNB/BTC,1h
193,0.0038919,0.0039,0.0038558,0.0038685,1554426000000,81446.65,5d80e4f0f05f7a212430b114,binance,BNB/BTC,1h
194,0.0038909,0.0039032,0.0038803,0.0038911,1554429600000,90365.4,5d80e4f0f05f7a212430b115,binance,BNB/BTC,1h
195,0.0038874,0.0038991,0.0038774,0.0038909,1554433200000,71888.74,5d80e4f0f05f7a212430b116,binance,BNB/BTC,1h
196,0.00387,0.003888,0.0038459,0.0038862,1554436800000,92162.0,5d80e4f0f05f7a212430b117,binance,BNB/BTC,1h
197,0.0038263,0.0038818,0.0038022,0.003866,1554440400000,122562.03,5d80e4f0f05f7a212430b118,binance,BNB/BTC,1h
198,0.0038332,0.0038373,0.0038205,0.0038263,1554444000000,79540.79,5d80e4f0f05f7a212430b119,binance,BNB/BTC,1h
199,0.0038427,0.0038484,0.0038126,0.0038332,1554447600000,90148.74,5d80e4f0f05f7a212430b11a,binance,BNB/BTC,1h
200,0.0038367,0.0038473,0.0038251,0.0038427,1554451200000,58113.0,5d80e4f0f05f7a212430b11b,binance,BNB/BTC,1h
201,0.0038476,0.0038584,0.0038303,0.0038366,1554454800000,54622.78,5d80e4f0f05f7a212430b11c,binance,BNB/BTC,1h
202,0.0038568,0.0038568,0.0038368,0.0038468,1554458400000,46682.58,5d80e4f0f05f7a212430b11d,binance,BNB/BTC,1h
